gender,age
M,82
 ,34
F,53
F,49
M,46
F,76
 ,41
M,36
F,7
F,34
 ,34
F,25
M,45
F,59
F,38
 ,35
F,14
M,34
F,28
 ,45
F,66
 ,70
 ,40
M,44
F,63
F,59
F,23
M,42
F,71
M,64
F,53
M,39
M,26
F,27
F,61
 ,39
M,24
F,43
F,47
 ,71
F,39
 ,37
M,66
F,67
 ,36
M,26
 ,48
F,35
M,48
F,63
M,54
F,37
F,28
M,24
M,12
M,37
M,34
M,19
 ,65
 ,22
M,60
M,30
F,51
M,60
 ,39
M,53
M,29
M,21
 ,67
M,24
F,32
F,61
M,74
M,68
 ,66
 ,76
F,41
F,21
M,29
F,9
 ,37
F,7
F,53
M,44
F,52
F,64
F,68
F,31
F,58
 ,74
F,37
M,26
M,23
M,73
F,47
 ,62
M,37
F,21
M,26
F,36
 ,45
 ,28
M,64
M,27
 ,60
 ,41
 ,22
F,22
M,13
F,11
 ,45
M,54
F,62
F,56
M,59
 ,50
M,33
F,21
F,22
F,56
M,84
M,34
F,57
F,72
M,31
F,41
F,53
 ,41
 ,76
M,73
M,74
F,43
 ,42
M,60
 ,63
F,29
M,67
F,24
 ,43
M,34
M,55
F,36
 ,16
F,6
F,30
F,29
 ,46
M,70
M,22
M,54
F,77
 ,7
 ,29
F,65
M,6
F,77
F,65
F,43
 ,25
F,29
 ,35
 ,49
 ,72
M,47
F,58
 ,68
M,46
 ,67
F,45
M,39
M,56
F,72
 ,65
 ,28
F,22
F,67
M,42
 ,52
 ,38
F,51
F,10
F,55
M,44
 ,31
M,69
F,43
 ,46
 ,26
 ,57
F,85
M,33
M,62
M,72
M,80
M,32
M,18
 ,73
F,25
M,58
M,44
M,28
 ,36
 ,37
F,32
M,11
F,16
F,20
F,81
F,7
M,57
F,49
M,33
F,21
M,25
M,7
 ,50
F,70
M,69
F,60
M,35
F,32
F,80
F,38
F,44
F,68
M,62
M,23
M,60
F,8
M,61
M,63
F,45
F,55
F,12
F,13
F,27
F,64
F,70
 ,37
F,21
M,21
F,8
M,59
F,46
M,30
F,58
M,33
F,64
F,21
F,63
F,15
F,25
F,67
F,35
F,35
 ,57
F,41
M,34
M,68
O,68
F,63
M,54
F,43
M,41
 ,56
M,78
M,78
M,46
M,27
M,26
M,12
M,20
F,50
 ,82
 ,75
F,61
F,9
M,66
 ,33
M,28
M,8
F,26
M,23
F,43
F,60
F,35
F,59
M,52
M,24
F,25
F,70
O,72
M,56
F,50
M,65
M,23
F,71
M,36
M,66
F,40
F,43
M,56
O,63
M,22
F,32
F,13
M,23
 ,55
 ,56
M,77
F,49
M,33
M,43
M,27
F,48
F,24
M,61
F,68
F,7
M,9
F,9
F,7
F,19
F,55
M,23
 ,58
 ,63
F,64
F,8
M,35
M,28
F,24
F,40
M,48
F,39
M,62
F,79
F,64
 ,30
F,29
F,37
F,44
F,23
M,51
F,74
F,41
M,43
F,28
M,35
F,36
F,50
M,50
M,35
M,48
M,60
F,36
M,39
F,57
M,26
M,68
M,8
M,24
M,73
F,72
M,19
M,65
F,67
M,27
F,29
F,43
F,84
F,55
M,52
M,63
M,48
M,26
F,19
M,63
F,57
F,73
M,57
F,72
M,36
F,62
F,77
F,52
F,49
F,70
M,78
M,53
F,62
F,48
M,61
F,75
M,74
M,51
F,62
F,47
F,63
F,87
M,30
M,64
M,56
F,87
F,70
M,92
M,69
M,58
M,74
M,61
M,71
F,85
M,56
F,76
F,75
F,76
M,40
M,39
F,48
M,33
M,35
F,59
M,34
M,70
M,57
F,52
F,33
F,33
M,51
F,55
F,70
M,74
F,77
F,84
M,45
M,47
 ,42
 ,68
 ,41
M,45
M,29
M,68
F,62
F,64
M,69
M,25
M,59
M,20
F,45
M,60
F,73
M,68
M,67
M,58
F,9
M,53
 ,34
M,34
M,45
M,46
F,49
M,64
F,56
 ,45
F,58
F,73
M,22
M,58
 ,40
F,39
 ,51
F,23
F,32
M,56
M,35
M,79
M,62
F,39
M,77
M,35
 ,34
F,41
M,57
M,24
 ,29
M,76
 ,26
F,57
 ,51
F,37
M,8
F,15
 ,62
M,58
F,37
M,49
 ,77
F,6
M,53
F,46
F,73
M,42
F,24
 ,42
M,63
F,66
 ,71
F,24
M,52
F,65
M,53
F,23
 ,26
M,50
M,45
M,71
M,62
F,48
M,57
M,22
M,6
F,83
M,20
 ,51
M,59
F,31
F,67
F,38
F,56
M,29
M,45
F,76
F,25
M,65
M,12
F,38
F,49
M,66
M,28
F,18
 ,55
F,70
F,31
F,21
M,62
M,71
M,29
F,27
F,22
F,56
F,34
M,26
F,79
M,33
F,31
M,56
F,25
F,56
F,27
M,38
M,72
F,64
F,41
M,86
F,59
F,49
M,46
F,40
F,73
M,38
 ,41
F,28
F,77
 ,61
M,36
F,12
M,34
M,50
F,48
M,70
M,37
M,56
F,68
M,38
M,23
M,38
 ,66
F,54
F,23
M,41
F,56
F,8
F,19
F,59
M,26
F,38
F,25
F,43
M,23
M,59
M,30
F,25
M,80
M,49
M,72
M,25
M,25
M,59
F,24
F,23
F,36
M,35
F,69
M,26
F,24
M,68
F,26
M,66
M,63
F,71
 ,25
F,46
F,56
M,44
F,40
F,50
M,16
F,33
F,24
M,46
M,72
M,58
M,31
F,60
F,45
F,60
F,22
F,50
F,37
M,16
F,52
F,8
F,69
F,19
F,44
M,54
F,70
F,44
F,60
F,22
F,42
F,33
M,57
F,13
F,23
F,26
M,38
M,49
M,40
F,23
M,25
M,56
F,46
F,12
M,51
F,21
F,49
F,30
F,73
M,50
O,44
F,84
F,67
M,68
M,20
F,35
F,32
M,23
F,66
F,21
F,54
M,38
F,40
F,10
F,12
M,27
M,26
F,45
M,32
M,14
F,29
F,34
M,74
F,56
M,15
M,63
F,34
F,47
F,40
M,50
F,42
M,66
F,64
F,39
M,53
M,40
M,28
F,33
F,31
M,33
F,68
F,42
M,74
M,73
M,60
M,63
M,70
M,47
M,61
F,80
M,35
M,33
M,72
M,16
M,38
F,40
M,48
F,28
M,81
M,31
M,26
F,54
F,58
M,73
M,57
F,68
 ,36
M,43
M,32
M,44
M,73
M,30
M,69
F,14
M,15
M,55
F,68
M,35
F,49
F,27
M,60
F,44
M,68
F,72
M,73
M,41
M,7
 ,43
F,22
F,47
F,25
F,11
F,14
F,34
M,16
F,63
M,30
F,72
M,52
F,64
F,55
M,59
F,23
F,85
F,62
M,39
F,27
F,60
F,22
M,22
M,37
F,39
M,12
F,44
F,43
F,73
M,22
F,26
F,54
F,25
F,59
M,81
M,41
M,55
M,25
F,23
F,25
 ,72
F,33
M,58
F,54
M,8
F,60
F,43
M,50
M,54
 ,41
F,25
F,37
M,42
M,59
F,24
M,31
M,26
M,41
F,73
M,57
F,26
M,42
F,40
M,30
 ,48
F,24
 ,49
F,50
F,26
F,46
F,61
M,84
F,37
F,66
M,31
F,77
M,62
F,60
M,67
F,51
M,70
M,31
M,62
M,47
 ,34
F,66
F,23
M,8
F,35
M,56
M,35
M,49
M,23
M,31
F,54
 ,59
M,42
F,23
M,29
M,25
M,47
F,29
M,38
F,55
M,39
F,36
M,49
M,7
M,48
F,17
F,42
F,36
M,42
F,62
M,40
F,33
F,34
F,32
M,34
M,32
M,13
F,30
M,51
F,72
F,33
F,25
F,21
F,30
M,64
M,41
F,38
M,38
F,11
F,65
F,70
M,61
M,45
F,25
M,20
F,41
M,26
M,55
F,77
F,69
M,33
 ,68
M,69
F,26
M,34
F,44
M,31
M,46
M,63
F,45
M,31
M,31
F,58
F,34
M,37
F,36
F,37
M,54
F,38
F,25
F,42
M,56
 ,58
F,76
M,29
 ,27
 ,36
F,68
M,28
F,33
F,29
F,14
M,86
F,48
F,28
M,34
M,80
M,68
F,70
M,24
F,33
M,74
F,41
F,18
M,55
M,85
F,35
M,27
M,55
F,64
F,48
M,42
F,89
F,53
M,26
F,56
F,29
F,27
M,30
F,75
M,26
 ,42
M,24
M,35
M,22
M,39
F,24
F,44
M,78
F,27
F,33
M,61
M,61
M,24
M,26
M,57
F,30
F,61
F,50
F,42
M,78
F,54
 ,76
 ,45
M,28
F,33
F,47
M,39
F,50
M,43
 ,35
F,64
M,27
F,73
M,16
F,53
F,63
M,17
F,34
F,75
M,36
F,67
M,55
F,80
M,33
M,47
M,76
F,47
F,49
M,48
F,38
F,20
F,23
F,33
F,50
F,74
F,45
F,55
F,67
F,70
M,67
M,80
F,68
M,61
F,72
M,72
F,58
M,66
M,49
F,67
M,58
F,45
M,79
M,82
M,64
F,64
F,21
M,54
F,64
M,68
M,22
F,63
M,81
F,86
M,83
M,89
F,55
M,51
M,69
M,69
F,72
M,76
F,60
M,81
M,89
F,86
M,75
M,69
M,65
M,60
F,79
M,75
F,77
M,51
F,64
M,55
F,59
F,85
M,76
F,64
M,57
F,77
M,85
M,65
M,38
M,76
M,90
M,48
M,83
F,75
M,73
F,63
M,68
F,37
M,75
M,54
F,46
F,45
F,76
M,36
F,59
M,43
F,36
M,10
F,57
F,31
F,53
F,34
 ,51
M,41
M,27
F,45
F,8
 ,70
F,26
F,60
M,37
M,71
F,33
M,64
F,30
M,29
M,28
F,58
M,34
M,35
F,15
F,73
F,25
M,45
M,38
F,39
M,44
F,40
F,56
F,28
M,49
M,40
M,40
M,38
F,30
M,64
F,51
M,55
F,35
F,52
M,28
M,37
F,29
F,10
M,38
F,56
M,30
M,35
M,75
F,45
M,68
M,64
M,45
M,45
M,57
M,61
M,10
M,32
M,42
M,29
M,43
F,42
F,71
M,77
M,84
M,38
M,19
F,61
F,67
M,65
F,53
M,44
M,18
M,62
M,66
M,66
M,20
F,40
M,70
F,78
M,63
M,76
F,52
M,75
F,68
M,72
F,58
F,56
F,77
M,54
M,70
F,92
M,46
M,79
M,60
M,58
M,77
M,63
M,69
M,71
F,69
M,83
M,61
F,83
F,73
M,72
M,66
F,66
M,55
M,62
M,33
F,55
M,57
M,86
M,80
F,76
M,62
M,62
F,44
F,12
M,66
M,46
F,39
M,62
F,54
M,34
M,69
F,68
M,49
F,53
F,21
 ,67
M,18
F,69
F,75
F,43
M,56
F,43
F,31
M,30
F,28
M,51
F,29
M,29
M,36
F,29
M,38
M,61
F,44
F,38
M,37
M,43
M,22
F,53
F,73
F,58
F,48
F,15
F,29
M,25
F,52
M,46
M,9
M,24
M,29
F,27
F,29
F,35
M,69
M,83
M,51
M,26
F,46
F,42
M,26
M,61
F,57
F,48
M,32
F,74
M,33
F,50
M,27
F,39
M,9
M,32
F,71
F,29
M,71
F,24
M,65
F,54
M,38
M,63
M,46
M,41
F,15
F,66
M,21
 ,39
 ,39
M,41
F,56
M,50
F,80
M,11
M,65
M,30
F,62
F,52
F,78
F,64
M,25
F,25
F,61
M,28
M,55
M,58
F,83
F,27
M,33
M,39
F,72
M,25
 ,47
F,50
M,61
M,62
M,35
F,68
F,62
F,62
F,64
M,40
F,28
M,49
M,9
M,30
 ,75
M,59
O,41
F,41
M,40
F,19
M,68
M,43
F,53
M,39
 ,46
M,64
F,42
F,29
M,32
M,37
M,28
M,9
F,19
M,10
F,43
F,41
M,44
F,20
 ,47
 ,52
F,29
F,27
F,32
M,42
M,83
M,44
F,26
F,27
M,28
F,62
M,33
M,47
 ,49
M,50
M,59
 ,32
M,34
M,64
F,25
F,59
M,69
F,44
F,62
M,81
M,68
M,84
M,43
O,60
F,28
 ,37
F,10
 ,37
F,37
F,55
F,37
F,61
M,31
F,38
M,27
M,37
 ,37
 ,43
M,46
M,45
M,48
M,44
F,53
 ,67
F,53
F,38
F,84
F,25
F,54
M,25
F,28
F,50
F,58
 ,77
F,50
F,26
M,55
 ,68
F,56
F,16
F,43
M,80
M,53
M,42
F,25
M,29
F,29
F,66
M,26
M,30
F,61
F,45
O,62
F,64
M,49
F,62
F,25
M,31
F,39
F,67
M,71
M,21
F,53
M,48
F,69
 ,69
F,75
F,37
F,28
F,46
F,22
 ,83
M,65
M,29
F,41
F,30
F,19
F,68
M,65
F,48
F,15
M,53
F,16
M,49
F,35
F,72
F,32
F,40
M,30
F,37
M,13
M,11
F,12
M,27
M,33
M,13
M,37
F,50
F,13
F,19
M,15
M,42
F,53
F,73
M,63
M,39
F,17
F,43
F,45
F,61
 ,72
F,73
F,36
F,61
M,85
F,48
F,62
F,12
F,46
F,18
M,29
F,16
F,8
M,56
M,47
M,47
F,61
M,54
M,9
F,55
 ,27
M,36
F,26
F,70
F,19
F,33
M,9
F,33
M,13
F,28
M,54
M,55
M,36
F,68
F,52
M,14
F,15
F,24
M,40
F,40
F,39
F,36
M,21
M,53
F,10
F,39
F,42
F,48
M,36
M,70
M,43
F,37
M,41
F,10
M,59
 ,42
 ,38
 ,61
F,73
F,10
F,27
M,10
M,39
F,33
M,67
M,69
M,40
F,52
M,34
F,42
M,27
M,40
M,84
M,47
M,81
F,34
M,71
F,59
M,13
M,17
M,79
F,51
F,29
F,42
M,58
M,25
M,74
M,26
M,36
M,43
M,9
M,76
F,23
 ,39
M,83
F,25
M,56
F,42
F,39
F,39
F,30
F,79
 ,52
 ,35
M,45
F,61
M,25
F,32
F,34
F,67
F,62
M,34
F,26
F,57
M,38
F,27
F,60
F,31
M,62
F,53
F,9
F,39
M,24
M,26
F,56
M,46
M,55
M,23
M,38
M,52
M,64
F,60
M,26
M,39
M,42
F,26
F,65
M,82
M,56
F,15
F,30
M,50
F,61
M,27
F,29
M,25
F,49
M,69
F,30
F,35
M,79
F,25
M,36
M,34
F,41
M,38
M,51
F,32
M,27
F,36
F,62
M,65
F,10
F,69
M,50
M,87
F,74
M,61
M,47
M,33
F,39
F,77
F,44
F,36
F,27
M,34
M,38
M,54
M,67
F,75
M,67
M,34
M,40
M,37
M,87
F,26
F,9
F,40
M,55
M,26
M,40
M,72
F,40
F,30
M,43
 ,41
F,46
F,9
F,11
M,46
M,34
F,32
F,29
F,57
M,27
F,47
F,48
M,44
F,51
F,46
M,91
F,20
M,37
 ,46
F,50
M,54
F,75
M,54
 ,55
F,59
M,38
F,49
F,33
F,23
M,38
M,45
M,37
 ,67
M,75
M,58
F,61
M,33
F,60
M,28
M,57
M,31
 ,105
F,68
 ,37
M,54
M,38
M,16
M,39
M,64
F,67
 ,61
F,45
F,63
F,35
M,40
M,53
F,52
F,28
M,10
 ,33
F,81
M,38
F,45
 ,45
M,70
M,28
F,49
F,47
F,40
 ,36
F,36
F,49
F,29
 ,38
M,39
F,32
M,10
M,37
M,47
 ,38
F,25
 ,32
F,62
M,42
M,33
M,52
M,62
F,61
M,51
 ,55
M,75
M,70
 ,70
M,56
M,34
M,67
F,34
F,63
M,43
M,10
M,47
F,56
M,58
M,10
M,36
M,36
F,51
M,59
F,45
M,41
M,31
F,82
F,23
M,26
M,35
F,68
M,45
F,79
 ,39
F,41
M,28
M,39
M,40
M,29
M,84
 ,34
M,88
M,67
M,43
F,39
 ,44
F,49
F,49
F,22
M,77
M,28
M,69
M,22
F,39
M,27
M,57
M,77
M,61
 ,36
F,26
F,44
F,72
M,20
F,10
M,71
M,63
 ,66
M,29
F,26
F,27
M,53
M,42
M,47
F,25
 ,42
F,69
M,39
M,72
F,12
F,79
M,67
M,63
M,62
F,42
M,58
F,77
M,77
M,92
F,70
M,41
F,82
M,28
M,37
 ,66
F,27
 ,40
O,32
F,68
F,48
M,60
F,25
F,36
M,32
M,28
F,43
M,51
M,25
M,16
 ,45
F,72
F,32
M,64
F,29
M,45
M,67
M,28
F,60
M,54
F,40
M,28
F,45
F,76
M,80
F,38
M,10
F,35
M,37
F,30
M,27
 ,27
F,63
 ,51
 ,65
M,69
M,72
 ,33
M,38
M,47
M,51
M,11
F,73
F,52
 ,78
F,43
M,29
F,83
F,66
F,84
F,36
F,77
M,27
M,48
 ,58
M,35
 ,29
M,37
M,30
F,90
M,13
F,45
M,60
M,65
M,58
M,58
M,13
M,31
M,36
M,27
F,36
F,11
M,63
F,42
M,61
M,29
 ,29
F,38
M,29
M,55
M,65
 ,76
M,58
 ,31
M,47
F,27
 ,59
M,47
F,37
F,41
F,30
F,66
F,44
M,29
M,33
M,50
M,66
O,38
M,48
M,51
F,30
 ,30
M,30
M,38
F,81
F,60
F,38
F,29
M,62
M,30
F,28
F,85
F,93
F,29
M,76
M,30
F,57
F,58
F,64
F,37
F,44
F,30
F,71
M,56
F,53
O,32
 ,53
F,67
M,29
 ,69
F,58
M,15
F,16
F,70
M,73
F,34
F,65
 ,49
F,44
M,38
M,51
M,31
 ,36
M,41
M,47
M,44
M,59
M,32
M,44
M,76
M,16
F,50
O,36
M,12
M,60
M,82
M,70
M,57
F,12
F,19
M,18
F,31
M,34
M,58
M,46
F,72
M,65
F,29
M,39
F,40
M,76
M,33
F,65
F,40
M,72
M,69
M,66
F,68
F,38
F,27
F,63
M,25
M,35
F,37
F,58
M,60
F,30
F,36
F,38
F,67
M,20
 ,36
 ,62
F,43
 ,35
F,71
 ,49
M,68
M,14
F,16
F,62
M,31
F,42
F,58
M,63
M,66
M,72
F,43
F,69
M,78
F,77
F,51
 ,34
M,31
M,30
M,28
F,53
F,74
M,34
M,68
M,46
 ,56
F,36
M,44
 ,40
 ,65
M,34
M,35
M,23
F,60
M,57
M,36
M,33
F,49
M,29
F,69
M,54
M,36
F,64
M,18
M,61
M,22
M,45
M,47
M,35
F,66
M,53
 ,62
M,37
F,31
M,74
F,40
M,65
F,59
F,66
F,35
 ,37
M,62
M,31
M,17
F,56
F,32
 ,52
F,59
M,74
M,32
M,74
M,71
F,31
M,41
 ,81
M,36
M,23
M,22
F,40
M,41
M,22
M,23
F,64
F,34
F,37
 ,67
M,85
F,63
F,31
F,82
M,43
F,83
M,30
M,42
F,61
F,53
M,45
M,31
F,36
M,31
M,29
F,78
F,37
M,78
F,14
M,55
M,25
M,42
F,51
F,44
M,46
F,43
F,65
M,89
M,47
M,46
M,40
M,40
F,55
F,63
F,28
F,73
F,63
M,66
F,55
M,33
F,36
F,56
M,54
M,61
F,18
M,74
F,62
F,16
M,40
M,45
M,42
F,43
F,59
F,33
F,51
M,50
M,43
F,51
M,55
F,48
F,58
F,55
M,40
F,57
F,24
F,64
M,36
 ,43
M,32
F,65
F,43
M,34
M,50
F,56
 ,36
F,36
M,83
M,41
M,43
F,57
M,32
M,42
F,36
M,36
F,47
M,32
M,34
F,63
F,64
F,58
M,22
M,61
F,34
M,20
F,61
 ,59
F,29
F,34
F,61
 ,57
F,36
 ,53
F,50
M,76
F,44
F,74
F,36
F,45
M,57
M,39
 ,55
M,56
F,37
F,45
M,17
F,24
M,33
 ,48
F,0
F,0
 ,44
F,42
F,41
M,37
M,33
M,35
F,55
F,41
F,35
M,44
F,15
M,54
M,63
F,76
F,67
M,73
M,43
F,44
F,75
M,63
M,51
F,43
 ,52
M,16
F,19
F,21
F,65
F,44
M,42
F,37
 ,60
M,55
F,26
M,22
M,20
M,59
M,42
M,54
M,45
F,34
F,58
F,40
F,50
M,70
 ,35
M,39
M,75
M,66
M,35
M,37
M,75
F,61
 ,60
 ,32
F,15
M,34
F,34
F,23
 ,69
M,59
M,35
F,83
M,48
M,36
M,33
F,53
F,81
F,31
M,46
M,11
F,17
M,71
F,34
M,67
M,41
F,38
M,66
F,14
F,19
F,32
M,66
F,31
 ,43
F,69
 ,34
F,32
F,23
M,42
F,27
M,42
F,32
F,79
M,59
F,18
F,68
F,28
F,55
M,42
F,56
M,42
M,31
M,81
F,47
F,62
F,84
M,40
M,11
M,41
F,12
M,17
F,35
F,32
F,29
M,67
M,60
F,11
F,83
M,63
M,74
M,11
F,63
F,30
M,48
F,50
 ,34
M,76
 ,49
F,34
F,28
M,33
F,36
F,68
M,70
M,28
F,56
M,90
F,24
M,75
M,39
M,54
M,42
F,66
 ,86
M,45
M,33
M,43
M,63
F,44
F,27
M,14
M,86
F,35
 ,29
M,30
F,32
M,46
M,65
M,66
F,31
F,67
M,54
F,11
M,29
F,35
M,30
M,69
M,35
F,66
M,39
 ,71
F,68
F,50
M,66
F,67
M,45
F,27
M,28
M,67
M,35
F,74
M,11
 ,26
F,55
M,52
F,45
M,34
M,50
F,26
M,70
M,27
M,59
F,28
F,38
M,64
F,38
F,59
M,32
F,57
M,57
 ,66
M,14
M,57
F,53
F,65
F,75
F,43
F,65
F,49
F,11
M,36
F,35
F,55
M,32
F,75
M,14
M,48
 ,32
M,62
M,33
M,57
F,37
F,32
F,22
M,47
F,34
M,58
F,16
F,66
F,25
F,39
M,66
F,62
F,31
F,34
F,54
F,53
 ,27
F,43
F,36
M,39
M,14
 ,66
F,35
 ,33
F,36
M,55
M,59
F,71
M,60
M,31
M,37
M,49
M,28
M,40
F,40
F,12
F,34
F,19
M,48
F,13
M,34
M,12
F,12
F,42
M,33
F,27
M,32
M,19
F,41
F,38
M,82
F,15
M,57
M,21
M,68
M,26
F,18
F,14
M,35
M,15
F,51
M,42
F,43
M,41
F,35
F,41
F,65
M,36
M,51
M,63
M,32
M,45
 ,39
F,26
M,58
M,67
M,66
F,41
M,38
F,44
M,45
M,49
F,17
F,48
F,41
M,36
 ,29
M,33
F,66
M,32
M,56
M,38
F,47
F,73
M,32
F,53
M,45
M,46
F,33
F,66
M,50
 ,72
F,34
F,77
M,31
M,78
M,34
M,17
F,30
F,17
F,52
F,44
M,64
F,58
F,74
M,44
F,28
M,57
F,12
F,37
F,30
F,30
F,57
M,52
M,51
M,14
F,51
F,34
F,40
M,30
F,78
F,39
F,53
M,52
M,51
 ,45
F,76
O,30
M,65
M,26
F,40
M,48
M,44
F,61
M,68
M,43
F,40
F,32
F,52
M,34
M,76
F,57
M,54
M,85
M,65
M,56
F,59
M,73
F,62
M,78
F,61
M,30
F,68
F,51
M,58
 ,41
M,68
M,40
F,55
F,76
M,33
M,52
 ,32
M,52
F,65
M,21
 ,47
F,42
M,65
M,28
F,63
M,43
M,38
F,34
M,65
M,31
F,29
M,38
 ,35
F,65
M,71
M,54
M,36
M,18
M,61
M,64
F,79
M,48
F,38
M,13
M,17
F,19
F,37
M,79
M,38
F,32
F,69
M,16
F,83
 ,89
F,35
 ,46
M,70
M,37
F,80
F,48
F,69
M,63
F,39
M,41
M,44
F,31
M,46
F,81
F,44
F,44
M,81
F,21
M,15
M,19
F,32
F,14
M,18
M,19
M,51
F,33
M,40
M,80
 ,66
M,39
M,40
F,48
M,45
M,46
F,55
F,35
M,32
 ,29
F,56
M,51
 ,34
M,85
F,46
M,43
F,64
M,70
F,31
M,64
F,51
F,43
M,41
F,18
M,29
F,63
M,29
M,33
M,61
F,19
 ,41
F,44
M,37
F,29
F,13
M,30
M,72
F,63
M,33
M,60
M,78
 ,32
F,74
F,41
M,61
M,17
F,44
M,65
M,18
M,45
F,44
M,15
M,48
M,44
F,67
 ,77
F,62
M,50
F,86
F,62
M,46
F,62
F,51
 ,42
M,38
M,29
F,73
F,37
 ,64
M,67
M,80
F,81
M,68
F,74
F,36
M,49
M,37
M,26
M,74
M,49
M,49
F,34
 ,39
F,34
F,65
M,82
F,53
 ,49
F,49
M,44
F,33
M,41
 ,70
M,16
 ,47
F,21
M,71
M,60
F,79
M,39
F,69
M,67
M,78
M,19
M,42
F,71
F,59
F,35
F,50
F,72
M,60
M,30
F,37
M,51
M,70
M,68
F,19
M,41
M,36
F,35
F,35
M,24
M,43
M,39
M,38
M,50
M,68
 ,60
F,40
M,38
M,48
M,36
F,44
M,54
F,70
M,35
M,57
M,34
M,57
M,64
M,42
F,29
M,51
F,58
M,17
F,47
F,55
M,60
F,36
M,40
M,21
M,43
M,59
M,63
M,23
F,56
F,48
M,21
M,53
F,35
F,21
F,81
F,57
M,77
M,43
F,65
M,44
F,61
M,38
 ,39
M,49
F,38
M,36
F,42
M,60
M,34
M,75
F,51
 ,56
M,74
M,63
F,36
M,56
 ,67
 ,43
F,70
 ,41
M,34
M,60
F,32
F,34
M,21
F,73
M,63
M,22
F,68
M,33
M,24
F,56
 ,60
M,38
 ,39
M,50
F,60
M,40
F,93
M,54
M,21
F,45
M,54
F,46
 ,53
M,98
M,59
F,82
F,70
M,72
M,31
M,87
M,43
 ,82
F,79
M,63
M,83
M,42
 ,59
F,68
M,47
 ,53
 ,72
M,54
F,66
F,78
M,63
M,37
M,38
M,64
M,26
M,51
M,66
 ,61
M,37
F,42
M,41
F,63
 ,76
M,62
M,64
F,63
M,57
M,58
M,20
F,62
M,45
M,56
F,58
M,56
M,43
F,42
M,66
F,37
F,39
F,67
F,71
M,63
M,88
 ,49
M,63
M,45
F,67
F,64
F,66
 ,69
M,60
F,47
M,45
 ,54
 ,54
F,64
 ,44
M,68
M,50
F,20
F,64
M,56
F,25
F,21
M,62
F,79
F,22
F,51
 ,58
F,36
F,38
F,21
F,54
F,25
M,47
M,54
M,69
 ,42
M,72
M,53
M,64
M,41
F,37
F,40
F,42
F,52
M,80
M,84
F,72
M,53
M,44
F,82
F,66
M,66
F,26
F,75
M,20
F,44
F,53
F,73
M,45
M,34
F,34
M,44
M,47
 ,58
F,64
M,68
M,22
M,41
M,55
M,20
F,65
F,38
F,23
M,63
F,21
M,60
M,73
M,62
F,69
 ,67
F,26
M,32
F,57
F,44
M,41
F,64
M,58
 ,31
M,69
F,62
M,44
 ,47
F,60
 ,79
M,47
M,63
M,42
M,66
M,69
F,71
M,62
M,50
 ,48
M,59
M,21
F,40
F,66
F,60
F,49
F,39
F,38
F,25
F,49
F,27
M,31
F,77
M,38
M,36
F,21
M,42
O,55
F,33
M,53
M,86
F,64
F,79
F,52
F,58
F,79
M,23
F,37
M,60
F,40
F,55
F,63
M,64
F,62
M,60
F,60
M,73
F,63
M,63
M,22
 ,41
M,30
M,27
M,49
M,68
M,56
F,27
F,41
F,71
F,67
M,47
F,93
M,22
M,33
M,49
F,26
M,28
F,41
M,44
M,66
M,37
M,78
F,38
M,78
F,49
M,83
M,37
F,40
M,35
F,63
 ,68
M,87
M,40
M,62
F,91
M,42
F,61
M,42
M,25
F,35
F,60
F,74
 ,0
F,41
M,77
M,84
M,84
F,53
M,46
F,73
M,47
M,24
M,63
M,41
F,74
M,75
M,58
F,79
F,41
M,58
F,66
F,60
M,78
M,58
 ,63
M,55
F,63
M,57
M,81
M,40
F,57
M,59
F,62
F,63
F,76
M,57
F,59
M,66
F,25
F,68
M,72
F,63
M,65
M,93
M,87
F,55
M,52
M,43
 ,88
M,57
F,59
M,30
 ,27
F,65
M,61
F,57
F,39
M,45
F,81
F,45
M,61
M,39
M,73
F,64
M,63
F,35
M,71
F,26
F,78
F,82
M,72
F,49
M,51
F,62
M,42
F,40
F,70
M,49
M,39
F,43
 ,28
F,31
M,49
M,42
M,25
M,27
F,36
M,45
F,57
M,29
F,57
M,61
F,70
F,82
M,26
F,80
M,26
F,77
M,59
F,58
M,56
M,37
F,56
F,64
M,63
F,62
M,63
M,83
F,72
F,90
F,60
M,53
M,31
M,52
M,35
F,38
M,26
 ,59
M,45
F,66
F,76
M,73
F,58
M,54
F,63
M,38
F,57
M,73
M,48
F,44
M,70
M,71
F,77
M,52
F,47
M,65
M,87
M,65
 ,46
M,31
M,85
M,26
M,47
M,61
F,52
F,59
F,60
F,71
M,66
F,67
F,79
M,41
F,52
M,32
M,56
M,33
F,69
 ,62
M,80
M,52
F,65
F,44
M,33
M,29
M,78
M,65
M,79
M,50
M,55
F,64
F,62
M,68
F,40
F,61
M,48
F,40
M,47
M,49
F,69
F,54
M,71
F,83
M,38
 ,58
M,62
F,28
M,79
M,68
M,28
M,68
F,59
M,26
 ,69
F,90
F,52
F,56
F,43
F,53
M,65
M,29
 ,60
M,54
M,31
F,52
M,50
M,55
F,48
M,68
M,78
 ,88
M,70
M,48
M,69
M,42
F,75
M,86
F,80
M,82
M,69
M,60
M,42
F,73
F,40
M,70
F,44
F,69
F,84
F,50
F,67
F,72
F,45
M,37
M,59
F,73
F,82
M,62
M,54
M,70
F,81
F,45
F,88
F,53
M,71
F,63
M,78
F,63
 ,61
M,67
